Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-04-01,34.6,22.8,S/D,2.5
2019-04-02,31,21.6,S/D,3.2
2019-04-03,32.2,20.2,S/D,8.7
2019-04-04,33,20.6,S/D,25.8
2019-04-05,31.8,21,S/D,0.0
2019-04-06,29.6,19.6,S/D,58.8
2019-04-07,34.4,22.6,S/D,0.0
2019-04-08,31.8,18.6,S/D,0.0
2019-04-09,33.6,18.2,S/D,0.0
2019-04-10,34.4,21.6,S/D,0.0
2019-04-11,33.4,20.4,S/D,0.0
2019-04-12,34,19.6,S/D,0.0
2019-04-13,31.6,18,S/D,16.3
2019-04-14,33.2,19.6,S/D,0.0
2019-04-15,32.6,18.2,S/D,0.0
2019-04-16,32.2,18,S/D,0.1
2019-04-17,33,18.2,S/D,0.0
2019-04-18,33.2,18.4,S/D,0.0
2019-04-19,29.8,17.8,S/D,0.0
2019-04-20,33.4,19.6,S/D,0.0
2019-04-21,35,18.8,S/D,0.0
2019-04-22,32,21.4,S/D,17.4
2019-04-23,33.8,20.6,S/D,41.2
2019-04-24,30.2,18.6,S/D,15.6
2019-04-25,33.2,21.6,S/D,0.0
2019-04-26,33.8,21.8,S/D,23.4
2019-04-27,33.6,21.2,S/D,0.0
2019-04-28,29.6,19.6,S/D,6.2
2019-04-29,31.6,21.6,S/D,0.0
2019-04-30,34.4,21.8,S/D,0.0
2019-05-01,32.6,20.4,S/D,0.0
