Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-03-01,29,18.6,S/D,37.6
2019-03-02,33.6,19.4,S/D,0.0
2019-03-03,33.8,18.8,S/D,0.0
2019-03-04,33.2,19.6,S/D,14.6
2019-03-05,33.6,21.2,S/D,0.0
2019-03-06,34.6,21,S/D,0.0
2019-03-07,33.4,20.4,S/D,2.5
2019-03-08,33.2,21.6,S/D,6.6
2019-03-09,30,19.6,S/D,9.6
2019-03-10,31,18.6,S/D,1.6
2019-03-11,30,18.4,S/D,2.6
2019-03-12,29.6,18.2,S/D,13.4
2019-03-13,30.6,18.4,S/D,6.8
2019-03-14,33.2,20.6,S/D,0.2
2019-03-15,28.6,21.8,S/D,2.6
2019-03-16,32.8,21.6,S/D,0.0
2019-03-17,33.6,19.6,S/D,0.0
2019-03-18,32.6,20.6,S/D,1.8
2019-03-19,29.6,21.6,S/D,12.6
2019-03-20,32.4,20.4,S/D,0.0
2019-03-21,33.4,22,S/D,4.6
2019-03-22,32.6,20,S/D,0.0
2019-03-23,31.6,19.6,S/D,19.6
2019-03-24,33.4,20.4,S/D,0.0
2019-03-25,S/D,21.6,S/D,S/D
2019-04-01,34.6,22.8,S/D,2.5
