Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-10-01,32,21.2,S/D,0.0
2020-10-02,33.4,20.6,S/D,0.0
2020-10-03,33.6,21.6,S/D,24.6
2020-10-04,31.6,19.6,S/D,0.0
2020-10-05,32.8,19.4,S/D,0.0
2020-10-06,33.6,21.4,S/D,0.0
2020-10-07,33.4,20.6,S/D,26.6
2020-10-08,33.8,19.6,S/D,0.0
2020-10-09,34.2,21.2,S/D,0.0
2020-10-10,34,21.6,S/D,0.0
2020-10-11,33.6,21,S/D,0.0
2020-10-12,34.8,22.4,S/D,0.0
2020-10-13,35.2,22.6,S/D,18.4
2020-10-14,29.6,19,S/D,21.6
2020-10-15,29.8,18.4,S/D,0.0
2020-10-16,31.4,19.4,S/D,0.0
2020-10-17,32.6,20.4,S/D,0.0
2020-10-18,33,21,S/D,0.0
2020-10-19,30.2,19.8,S/D,26.8
2020-10-20,29.8,17.8,S/D,0.0
2020-10-21,31.6,18.6,S/D,0.0
2020-10-22,32.4,21.4,S/D,16.8
2020-10-23,30.6,21,S/D,0.0
2020-10-24,31.8,22.4,S/D,0.0
2020-10-25,33.2,22.6,S/D,0.0
2020-10-26,34.4,22.8,S/D,S/D
2020-10-27,S/D,19.8,S/D,S/D
2020-11-01,31.6,19.4,S/D,0.0
