Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-02-01,31.4,19.6,S/D,29.1
2019-02-02,28.4,18.6,S/D,58.2
2019-02-03,29.2,19.2,S/D,39.7
2019-02-04,30.6,18.6,S/D,27.2
2019-02-05,29.6,19.6,S/D,7.6
2019-02-06,30.2,18,S/D,6.2
2019-02-07,28.2,17.6,S/D,29.4
2019-02-08,29.6,18.2,S/D,18.2
2019-02-09,32.2,20.6,S/D,0.0
2019-02-10,33,22,S/D,9.2
2019-02-11,29.6,19.8,S/D,17.4
2019-02-12,29.8,18.8,S/D,22.6
2019-02-13,30.4,19.6,S/D,4.2
2019-02-14,33.6,18.8,S/D,15.6
2019-02-15,29.4,19.2,S/D,16.8
2019-02-16,30.6,21.6,S/D,1.8
2019-02-17,32.6,20.4,S/D,0.0
2019-02-18,34.2,21.4,S/D,8.6
2019-02-19,34.2,19.4,S/D,12.8
2019-02-20,30.2,19.8,S/D,33.7
2019-02-21,27.6,20.4,S/D,1.0
2019-02-22,31,17.6,S/D,0.0
2019-02-23,32.6,21.8,S/D,0.0
2019-02-24,31.6,18.8,S/D,0.0
2019-02-25,34.6,19.6,S/D,0.0
2019-02-26,33.6,20,S/D,0.0
2019-02-27,30.8,22,S/D,4.5
2019-02-28,32.6,20.6,S/D,36.4
2019-03-01,29,18.6,S/D,37.6
