FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-08-01,33.6,21.6,S/D,0.0
2019-08-02,33.8,21.2,S/D,0.0
2019-08-03,29.6,18.6,S/D,13.6
2019-08-04,31.6,18,S/D,0.0
2019-08-05,32.6,17.6,S/D,0.0
