Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-05-01,32.6,20.4,S/D,0.0
2019-05-02,35.2,19.6,S/D,0.0
2019-05-03,32.6,22.6,S/D,0.0
2019-05-04,33.6,20.6,S/D,0.0
2019-05-05,30.8,19.6,S/D,4.2
2019-05-06,32.6,18,S/D,0.0
2019-05-07,33.6,20.6,S/D,0.0
2019-05-08,33.8,21.8,S/D,0.0
2019-05-09,32.6,19.6,S/D,0.0
2019-05-10,34.4,19.8,S/D,0.0
2019-05-11,33.6,20.6,S/D,0.0
2019-05-12,31,19.6,S/D,10.6
2019-05-13,26.6,20.4,S/D,100.1
2019-05-14,27.4,20.8,S/D,0.1
2019-05-15,29.8,21.2,S/D,0.0
2019-05-16,31.6,16.8,S/D,0.0
2019-05-17,31,21.6,S/D,0.0
2019-05-18,34.4,21.8,S/D,0.0
2019-05-19,33.8,22.6,S/D,0.0
2019-05-20,32.6,19.6,S/D,0.0
2019-05-21,31,20.4,S/D,0.0
2019-05-22,33.6,21,S/D,0.0
2019-05-23,32.6,20.6,S/D,0.0
2019-05-24,33.8,22.6,S/D,0.0
2019-05-25,34.6,21.6,S/D,0.0
2019-05-26,34.2,20.6,S/D,0.0
2019-05-27,32.6,20.2,S/D,0.0
2019-05-28,33.6,21.6,S/D,0.0
2019-05-29,33.8,21.6,S/D,0.0
2019-05-30,34.8,20.6,S/D,0.0
2019-05-31,33.8,21.8,S/D,0.0
2019-06-01,32.6,21,S/D,0.0
