Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-11-01,25.8,7.4,61.5,0.0
2020-11-02,23.8,7.2,64.1,0.0
2020-11-03,23.6,8,68.7,0.0
2020-11-04,23,8.2,70.9,0.0
2020-11-05,23.2,9,63.7,0.0
2020-11-06,23.8,9.2,62.2,0.0
2020-11-07,21.6,9.2,60.8,0.0
2020-11-08,21,9.8,61.1,0.0
2020-11-09,21.4,10,65.5,0.0
2020-11-10,24,7.6,64.8,0.0
2020-11-11,18,8,87.3,0.9
2020-11-12,19.2,8.8,87.5,3.1
2020-11-13,23,9,84.4,0.6
2020-11-14,23.4,10,76.7,17.0
2020-11-15,21,10,85.4,0.0
2020-11-16,19,11,86.1,0.5
2020-11-17,21.2,11,85.8,1.6
2020-11-18,22,11,77.2,0.7
2020-11-19,19.6,10.8,86.0,7.5
2020-11-20,17.8,11.6,88.4,4.0
2020-11-21,22.2,11,76.4,0.0
2020-11-22,19.6,12,86.0,2.3
2020-11-23,18.6,12,80.9,1.1
2020-11-24,21,11.8,74.9,0.0
2020-11-25,21.8,10,70.6,0.0
2020-11-26,23.2,10.2,69.9,0.0
2020-11-27,22.2,11,77.6,3.6
2020-11-28,20.4,10,74.9,0.0
2020-11-29,20.4,11,76.5,0.9
2020-11-30,22,11.2,72.7,0.0
2020-12-01,20.6,10,81.4,11.2
