Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-03-01,21,10.4,74.3,0.0
2022-03-02,19.2,10.8,86.1,16.8
2022-03-03,20,10.6,86.3,7.0
2022-03-04,19,11,83.3,0.0
2022-03-05,22,11,80.9,1.0
2022-03-06,19.4,11,80.2,0.0
2022-03-07,21.8,9.8,75.1,0.0
2022-03-08,23.2,8.8,68.8,0.0
2022-03-09,20.8,9.6,73.8,0.0
2022-03-10,21.2,9.8,80.9,9.6
2022-03-11,21.4,10,75.9,0.0
2022-03-12,20.6,10.6,81.0,6.6
2022-03-13,18.6,10.8,78.9,2.8
2022-03-14,17,11,92.3,7.2
2022-03-15,21.2,8.6,77.6,0.0
2022-03-16,19,8.6,81.6,24.6
2022-03-17,20.6,8.8,84.5,1.6
2022-03-18,19.8,10,76.5,0.0
2022-03-19,19.8,10.6,84.1,6.6
2022-03-20,17.8,10.8,87.6,2.5
2022-03-21,17.4,10.6,88.8,15.4
2022-03-22,17.8,11,88.7,6.4
2022-03-23,19,11,84.7,3.5
2022-03-24,19,10.8,90.6,4.6
2022-03-25,19.2,9.8,82.6,0.0
2022-03-26,19.4,10,84.4,0.0
2022-03-27,18.2,10.2,85.7,9.9
2022-03-28,16.8,10,93.2,8.0
2022-03-29,19,10,84.6,0.6
2022-03-30,19.4,11,87.2,11.5
2022-03-31,20.2,11,83.9,15.2
