Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-03-01,18.8,9.8,86.6,1.2
2019-03-02,21.2,10,82.7,0.4
2019-03-03,19.8,10.4,89.7,1.1
2019-03-04,19,11,87.5,0.0
2019-03-05,18.8,11,89.4,15.5
2019-03-06,19.6,11.2,86.0,1.7
2019-03-07,19.4,11.8,86.0,8.5
2019-03-08,18.4,11,89.6,11.1
2019-03-09,21.4,11.4,83.4,2.5
2019-03-10,18.6,12,88.2,0.4
2019-03-11,19.2,12,84.5,0.8
2019-03-12,21.4,10.4,82.8,17.2
2019-03-13,20,10.6,85.9,13.8
2019-03-14,17.4,11,93.9,22.3
2019-03-15,18,11.2,93.9,14.7
2019-03-16,17.4,11.8,90.9,4.4
2019-03-17,18.4,12,91.2,11.7
2019-03-18,19,11.8,88.9,16.2
2019-03-19,20,10,87.6,40.9
2019-03-20,17.6,11,91.9,7.6
2019-03-21,19,11.2,88.1,3.6
2019-03-22,19.8,11,88.6,0.4
2019-03-23,21,11.2,81.8,2.6
2019-03-24,20.4,11.8,82.7,3.4
2019-03-25,21.2,11.4,81.6,0.5
2019-03-26,18.4,10.8,81.1,0.0
2019-03-27,20,10.8,86.9,5.5
2019-03-28,18,11,86.8,0.4
2019-03-29,19.4,11,86.7,0.0
2019-03-30,19.8,10,71.9,0.0
2019-03-31,21.8,10.8,73.0,0.0
