Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,21.8,8,71.3,0.0
2022-02-02,19,9,74.7,0.0
2022-02-03,18.6,9,77.2,0.0
2022-02-04,18.2,9.2,77.1,0.0
2022-02-05,23,10,73.5,0.0
2022-02-06,18.4,10,90.6,8.7
2022-02-07,19.2,9.8,84.2,8.2
2022-02-08,20,10,84.3,5.6
2022-02-09,18.4,11,90.8,18.3
2022-02-10,18.2,11,90.6,8.6
2022-02-11,18.4,11,80.6,0.0
2022-02-12,19,10,83.2,1.6
2022-02-13,18,11,84.7,0.0
2022-02-14,21.4,10.4,76.4,0.0
2022-02-15,17.6,11,79.4,0.0
2022-02-16,16.4,10.6,90.4,7.0
2022-02-17,17.4,9.8,86.2,0.0
2022-02-18,22.4,10.8,76.2,0.0
2022-02-19,23.4,11,73.3,0.0
2022-02-20,22.4,10.6,69.7,0.0
2022-02-21,22.4,11.2,74.3,0.0
2022-02-22,16.8,12,91.8,9.1
2022-02-23,15.6,11.6,93.0,7.8
2022-02-24,17.6,11,90.4,10.6
2022-02-25,17.4,11.6,86.8,17.0
2022-02-26,17.6,10,87.6,3.7
2022-02-27,19.4,10,81.0,0.0
2022-02-28,20,10,80.4,0.0
