Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-12-01,25,5.2,52.0,0.0
2022-12-02,25.4,5.8,45.8,0.0
2022-12-03,24.6,7,65.1,0.0
2022-12-04,23,6.6,67.9,0.0
2022-12-05,23,6,68.4,0.0
2022-12-06,21.6,7,71.0,0.0
2022-12-07,22.2,8.2,66.6,0.0
2022-12-08,23.2,9,61.6,0.0
2022-12-09,21,8.8,75.4,0.0
2022-12-10,18.8,10.6,82.6,10.4
2022-12-11,20.4,8.6,81.5,0.0
2022-12-12,20,10,84.2,4.3
2022-12-13,19.8,10,82.0,11.2
2022-12-14,19.4,9.8,85.9,0.5
2022-12-15,19.2,10.2,83.1,0.0
2022-12-16,20.4,11,78.7,0.0
2022-12-17,16,9,86.4,0.7
2022-12-18,22,9,63.9,0.0
2022-12-19,22.4,7.8,74.6,0.0
2022-12-20,20.4,8,77.8,0.0
2022-12-21,19.4,9,77.8,0.6
2022-12-22,17.6,10,88.2,1.5
2022-12-23,20.4,10.2,85.9,1.5
2022-12-24,23.4,11,77.1,1.0
2022-12-25,22.6,11,75.9,1.0
2022-12-26,20,10.2,72.9,0.0
2022-12-27,22.4,10,72.8,1.9
2022-12-28,21.6,10.6,79.0,0.7
2022-12-29,20,11,83.4,0.5
2022-12-30,17.6,10.8,91.3,23.1
2022-12-31,18.8,10.2,83.5,15.1
2023-01-01,18.4,9.8,83.0,0.5
