Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-09-01,20.4,7.8,69.1,0.0
2021-09-02,18.4,8,79.0,0.0
2021-09-03,23.2,8.6,76.6,0.0
2021-09-04,23.8,9,68.7,0.5
2021-09-05,20.6,9.6,72.5,0.8
2021-09-06,15.2,9.8,90.8,2.2
2021-09-07,19,9.4,76.1,0.0
2021-09-08,20.4,9,84.1,10.6
2021-09-09,19.8,9.8,85.3,4.7
2021-09-10,18.6,10,84.7,21.8
2021-09-11,16,11,94.2,5.1
2021-09-12,17.6,11,88.9,0.3
2021-09-13,19,11.6,88.2,12.9
2021-09-14,20.4,9.8,76.7,0.0
2021-09-15,21.8,10,73.3,1.5
2021-09-16,19,10,82.8,4.6
2021-09-17,18.8,9.8,83.7,0.0
2021-09-18,21,7.8,71.3,0.0
2021-09-19,21,7.8,73.3,0.0
2021-09-20,21.6,8,71.6,0.7
2021-09-21,16.2,8,84.6,1.1
2021-09-22,19,9,77.9,0.0
2021-09-23,19,9,69.9,0.0
2021-09-24,17.2,9.4,75.8,0.0
2021-09-25,18.6,10,70.0,0.8
2021-09-26,22,8.4,72.0,0.0
2021-09-27,21,8.2,69.9,0.0
2021-09-28,21,8.2,71.3,0.0
2021-09-29,22,7.8,71.2,0.0
2021-09-30,19.8,8.8,72.8,0.0
