Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-05-01,21.6,11,80.3,0.0
2024-05-02,24,10.6,72.5,0.0
2024-05-03,22.8,10.8,78.2,0.5
2024-05-04,21,11,89.3,1.0
2024-05-05,21.8,11.4,76.1,0.0
2024-05-06,23.4,11,75.4,1.0
2024-05-07,21.8,11.6,84.7,0.0
2024-05-08,22,12,82.1,0.0
2024-05-09,22.8,12.8,86.9,1.5
2024-05-10,23,12,80.8,0.0
2024-05-11,23,12,77.6,0.0
2024-05-12,22.8,11,76.2,0.0
2024-05-13,21.6,11.6,83.7,5.0
2024-05-14,20.4,9.2,87.3,0.0
2024-05-15,21.6,10,81.7,0.0
2024-05-16,21,10.4,77.1,0.0
2024-05-17,23.2,11,78.1,0.0
2024-05-18,23,11,81.7,0.0
2024-05-19,21.6,11,80.7,0.0
2024-05-20,23,11.2,76.4,0.0
2024-05-21,23.2,8.8,72.9,0.0
2024-05-22,23.8,9.2,71.2,0.0
2024-05-23,24,9.6,74.5,0.0
2024-05-24,22,10,84.9,8.8
2024-05-25,19,10.4,86.3,0.0
2024-05-26,20.4,11.2,89.6,13.7
2024-05-27,23,11,79.9,1.2
2024-05-28,21,11,76.9,0.0
2024-05-29,23,11,72.6,0.0
2024-05-30,23.6,10.4,70.5,0.0
2024-05-31,22.6,8.6,71.0,0.0
2024-06-01,23,6.4,66.7,0.0
