Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-03-01,S/D,12.6,82.2,1.0
2025-03-02,S/D,12.8,79.7,0.4
2025-03-03,S/D,12.4,83.6,1.3
2025-03-04,S/D,12,81.8,0.0
2025-03-05,S/D,11.2,81.2,0.0
2025-03-06,S/D,12,75.0,0.0
2025-03-07,S/D,10,68.5,0.0
2025-03-08,S/D,11.6,77.6,0.0
2025-03-09,S/D,12,81.3,7.2
2025-03-10,S/D,11,76.1,0.0
2025-03-11,S/D,11.8,75.9,3.7
2025-03-12,S/D,13,88.2,0.6
2025-03-13,S/D,12.8,85.1,16.0
2025-03-14,S/D,11.6,87.1,4.6
2025-03-15,S/D,11,88.2,3.3
2025-03-16,S/D,11.6,87.0,2.5
2025-03-17,S/D,12.2,80.8,0.0
2025-03-18,S/D,11.2,78.6,10.1
2025-03-19,S/D,12,85.5,2.0
2025-03-20,S/D,10.8,81.2,0.0
2025-03-21,S/D,11.4,79.3,0.0
2025-03-22,S/D,10,80.8,0.0
2025-03-23,S/D,12,80.7,15.5
2025-03-24,S/D,13,86.6,3.4
2025-03-25,S/D,12.8,89.6,8.5
2025-03-26,S/D,12,88.2,1.2
2025-03-27,S/D,12.6,86.8,5.5
2025-03-28,S/D,13,88.7,2.7
2025-03-29,S/D,13.2,83.9,0.0
2025-03-30,S/D,11.2,83.1,0.0
2025-03-31,S/D,12,80.5,0.0
2025-04-01,S/D,10.4,92.1,2.0
