Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-05-01,S/D,10,77.3,0.0
2023-05-02,S/D,10.6,76.6,0.0
2023-05-03,S/D,11,80.5,0.0
2023-05-04,S/D,11.6,76.7,0.0
2023-05-05,S/D,11,90.0,5.7
2023-05-06,S/D,11,85.2,4.2
2023-05-07,S/D,11,89.9,5.4
2023-05-08,S/D,10.8,79.5,15.0
2023-05-09,S/D,9.8,88.2,0.3
2023-05-10,S/D,10,76.0,0.0
2023-05-11,S/D,9.8,77.7,3.2
2023-05-12,S/D,10,81.2,0.0
2023-05-13,S/D,10.6,79.1,0.0
2023-05-14,S/D,10,78.8,0.0
2023-05-15,S/D,9,71.8,0.0
2023-05-16,S/D,8.2,73.7,0.0
2023-05-17,S/D,8.8,76.8,0.0
2023-05-18,S/D,8,78.2,0.7
2023-05-19,S/D,8.8,90.9,1.8
2023-05-20,S/D,8.6,90.8,0.4
2023-05-21,S/D,9.2,83.6,2.5
2023-05-22,S/D,9.8,81.2,1.8
2023-05-23,S/D,10,84.3,5.2
2023-05-24,S/D,9.8,88.3,0.0
2023-05-25,S/D,10,88.5,4.2
2023-05-26,S/D,10,80.7,0.0
2023-05-27,S/D,11.6,82.3,2.2
2023-05-28,S/D,10.6,89.1,2.9
2023-05-29,S/D,11,87.8,0.0
2023-05-30,S/D,11.4,85.5,2.1
2023-05-31,S/D,11.4,83.5,1.9
2023-06-01,S/D,11.4,76.1,0.0
