Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-10-01,2.580,2.560,2.540,2.530
2022-10-02,2.500,2.520,2.540,2.550
2022-10-03,2.600,2.620,2.640,2.660
2022-10-04,2.700,2.720,2.740,2.760
2022-10-05,2.800,2.780,2.760,2.740
2022-10-06,2.700,2.680,2.660,2.640
2022-10-07,2.560,2.560,2.560,2.560
2022-10-08,2.780,2.940,3.220,3.440
2022-10-09,3.960,4.160,4.320,4.460
2022-10-10,4.800,4.900,5.020,5.120
2022-10-11,5.200,5.230,5.270,5.300
2022-10-12,5.320,5.340,5.360,5.380
2022-10-13,5.340,5.330,5.320,5.300
2022-10-14,5.270,5.250,5.230,5.200
2022-10-15,5.180,5.140,5.120,5.080
2022-10-16,4.980,4.960,4.940,4.920
2022-10-17,4.960,4.980,5.040,5.100
2022-10-18,5.140,5.160,5.170,5.180
2022-10-19,5.220,5.230,5.230,5.230
2022-10-20,5.300,5.320,5.340,5.360
2022-10-21,5.360,5.380,5.400,5.420
2022-10-22,5.520,5.540,5.560,5.580
2022-10-23,5.640,5.660,5.680,5.700
2022-10-24,5.720,5.740,5.760,5.780
2022-10-25,5.820,5.820,5.820,5.820
2022-10-26,5.740,5.720,5.700,5.680
2022-10-27,5.640,5.620,5.600,5.580
2022-10-28,5.460,5.420,5.400,5.360
2022-10-29,5.400,5.420,5.440,5.460
2022-10-30,5.460,5.460,5.460,5.460
2022-10-31,5.460,5.440,5.420,5.400
