Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-11-01,7.080,7.080,7.080,7.080
2025-11-02,7.040,7.020,6.980,6.960
2025-11-03,6.900,6.880,6.860,6.840
2025-11-04,6.840,6.840,6.840,6.840
2025-11-05,6.840,6.860,6.880,6.900
2025-11-06,6.940,6.960,6.980,7.020
2025-11-07,7.060,7.100,7.140,7.180
2025-11-08,7.260,7.280,7.300,7.320
2025-11-09,7.340,7.340,7.340,7.340
2025-11-10,7.340,7.340,7.340,7.340
2025-11-11,7.350,7.360,7.370,7.380
2025-11-12,7.400,7.400,7.400,7.400
2025-11-13,7.400,7.400,7.390,7.390
2025-11-14,7.370,7.360,7.380,7.400
2025-11-15,7.580,7.620,7.660,7.700
2025-11-16,7.760,7.780,7.800,7.840
2025-11-17,7.920,7.900,7.900,7.900
2025-11-18,7.900,7.880,7.860,7.840
2025-11-19,7.840,7.820,7.800,7.790
2025-11-20,7.740,7.820,7.860,7.900
2025-11-21,7.960,7.960,7.960,7.960
2025-11-22,7.980,7.980,7.980,7.980
2025-11-23,7.980,7.980,7.980,7.980
2025-11-24,8.020,8.020,8.020,8.020
2025-11-25,8.040,8.040,8.040,8.040
2025-11-26,8.060,8.060,8.060,8.060
2025-11-27,8.060,8.080,8.100,8.120
2025-11-28,8.160,8.170,8.180,8.190
2025-11-29,8.220,8.200,8.180,8.160
2025-11-30,8.140,8.140,8.140,8.140
