Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2022-01-01,7.080,7.120,7.120,7.120
2022-01-02,7.140,7.140,7.130,7.120
2022-01-03,7.090,7.080,7.080,7.080
2022-01-04,7.050,7.030,7.030,7.020
2022-01-05,6.900,6.870,6.840,6.840
2022-01-06,6.740,6.640,6.680,6.500
2022-01-07,6.500,6.420,6.380,6.320
2022-01-08,6.080,5.980,5.880,5.780
2022-01-09,5.480,5.380,5.280,5.140
2022-01-10,4.820,4.720,4.620,4.500
2022-01-11,4.240,4.120,4.040,3.980
2022-01-12,3.760,3.700,3.640,3.560
2022-01-13,3.470,3.410,3.340,3.300
2022-01-14,3.140,3.100,2.990,2.940
2022-01-15,2.960,2.960,2.960,2.960
2022-01-16,2.970,2.980,2.980,2.990
2022-01-17,3.040,3.080,3.100,3.120
2022-01-18,3.200,3.220,3.290,3.300
2022-01-19,3.330,3.430,3.500,3.540
2022-01-20,5.600,3.620,3.640,3.680
2022-01-21,3.720,3.740,3.740,3.740
2022-01-22,3.720,3.700,3.700,3.700
2022-01-23,3.660,3.600,3.600,3.600
2022-01-24,3.630,3.660,3.690,3.720
2022-01-25,3.840,3.820,3.960,3.980
2022-01-26,4.140,4.220,4.340,4.480
2022-01-27,4.820,5.150,5.280,5.390
2022-01-28,5.650,5.740,5.800,5.860
2022-01-29,5.980,6.080,6.100,6.100
2022-01-30,6.100,6.100,6.100,6.090
2022-01-31,6.070,6.040,6.020,6.020
