Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-07-01,6.900,6.880,6.860,6.840
2025-07-02,6.780,6.780,6.770,6.760
2025-07-03,6.700,6.690,6.680,6.670
2025-07-04,6.640,6.640,6.640,6.640
2025-07-05,6.640,6.630,6.620,6.610
2025-07-06,6.580,6.560,6.540,6.520
2025-07-07,6.480,6.460,6.440,6.420
2025-07-08,6.360,6.340,6.320,6.300
2025-07-09,6.220,6.200,6.160,6.120
2025-07-10,6.040,6.020,5.980,5.960
2025-07-11,5.900,5.880,5.860,5.840
2025-07-12,5.740,5.720,5.700,5.680
2025-07-13,5.640,5.630,5.620,5.610
2025-07-14,5.580,5.540,5.520,5.500
2025-07-15,5.400,5.380,5.360,5.340
2025-07-16,5.280,5.260,5.240,5.220
2025-07-17,5.160,5.140,5.120,5.100
2025-07-18,5.020,4.980,4.960,4.940
2025-07-19,4.860,4.840,4.820,4.800
2025-07-20,4.720,4.680,4.640,4.600
2025-07-21,4.520,4.500,4.480,4.460
2025-07-22,4.400,4.360,4.320,4.280
2025-07-23,4.140,4.100,4.060,4.020
2025-07-24,3.840,3.800,3.760,3.720
2025-07-25,3.620,3.580,3.540,3.500
2025-07-26,3.440,3.260,3.260,3.260
2025-07-27,3.300,3.300,3.300,3.300
2025-07-28,3.320,3.360,3.400,3.440
2025-07-29,3.580,3.600,3.620,3.640
2025-07-30,3.680,3.700,3.720,3.740
2025-07-31,3.780,3.860,3.920,3.980
