Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-02-01,5.900,5.920,5.940,5.960
2025-02-02,6.020,6.060,6.080,6.100
2025-02-03,6.100,6.100,6.100,6.100
2025-02-04,6.100,6.120,6.140,6.160
2025-02-05,6.180,6.200,6.220,6.240
2025-02-06,6.400,6.460,6.520,6.600
2025-02-07,6.780,6.820,6.860,6.920
2025-02-08,7.200,7.200,7.200,7.200
2025-02-09,7.200,7.190,7.180,7.170
2025-02-10,7.180,7.180,7.180,7.180
2025-02-11,7.220,7.240,7.260,7.280
2025-02-12,7.320,7.300,7.280,7.260
2025-02-13,7.200,7.200,7.200,7.200
2025-02-14,7.200,7.190,7.180,7.170
2025-02-15,7.140,7.130,7.120,7.110
2025-02-16,7.100,7.080,7.060,7.040
2025-02-17,6.960,6.940,6.920,6.900
2025-02-18,6.840,6.800,6.750,6.720
2025-02-19,6.500,6.460,6.420,6.380
2025-02-20,6.220,6.180,6.140,6.100
2025-02-21,6.920,6.900,6.880,6.860
2025-02-22,6.800,6.800,6.800,6.800
2025-02-23,6.820,6.840,6.860,6.880
2025-02-24,6.880,6.920,6.960,7.020
2025-02-25,7.220,7.260,7.300,7.360
2025-02-26,7.520,7.540,7.560,7.580
2025-02-27,7.780,7.820,7.860,7.900
2025-02-28,8.020,8.040,8.060,8.080
