Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-03-01,8.340,8.340,8.340,8.340
2026-03-02,8.340,8.300,8.260,8.220
2026-03-03,8.200,8.180,8.160,8.140
2026-03-04,8.080,8.060,8.040,8.020
2026-03-05,8.020,7.980,7.960,7.940
2026-03-06,7.900,7.900,7.900,7.900
2026-03-07,7.880,7.880,7.880,7.880
2026-03-08,7.880,7.890,7.900,7.910
2026-03-09,7.920,7.940,7.960,7.980
2026-03-10,8.060,8.060,8.080,8.100
2026-03-11,8.120,8.150,8.180,8.210
2026-03-12,8.240,8.260,8.280,8.300
2026-03-13,8.320,8.320,8.320,8.320
2026-03-14,8.220,8.200,8.180,8.160
2026-03-15,8.120,8.110,8.100,8.090
2026-03-16,8.060,8.060,8.060,8.100
2026-03-17,8.100,8.120,8.140,8.160
2026-03-18,8.200,8.200,8.200,8.200
2026-03-19,8.180,8.160,8.140,8.120
2026-03-20,8.060,8.060,8.060,8.060
2026-03-21,8.040,8.020,7.980,7.960
2026-03-22,7.920,7.900,7.880,7.860
2026-03-23,7.820,7.830,7.840,7.850
2026-03-24,7.860,7.840,7.820,7.800
2026-03-25,7.740,7.720,7.700,7.680
2026-03-26,7.600,7.580,7.560,7.540
2026-03-27,7.520,7.520,7.520,7.520
2026-03-28,7.520,7.510,7.500,7.490
2026-03-29,7.460,7.460,7.460,7.460
2026-03-30,7.400,7.420,7.440,7.460
2026-03-31,7.520,7.540,7.560,7.580
