Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-01-01,2.700,2.700,2.700,2.700
2023-01-02,2.660,2.640,2.620,2.660
2023-01-03,2.580,2.570,2.560,2.550
2023-01-04,2.640,2.660,2.680,2.700
2023-01-05,2.860,2.900,2.940,2.980
2023-01-06,3.020,3.030,3.040,3.050
2023-01-07,3.220,3.300,3.340,3.400
2023-01-08,3.500,3.570,3.630,3.700
2023-01-09,3.800,3.850,3.900,3.950
2023-01-10,3.900,3.880,3.860,3.840
2023-01-11,3.800,3.800,3.800,3.800
2023-01-12,3.780,3.770,3.760,3.750
2023-01-13,3.730,3.680,3.680,3.680
2023-01-14,3.630,3.680,3.680,3.680
2023-01-15,3.680,3.670,3.660,3.650
2023-01-16,3.640,3.630,3.620,3.610
2023-01-17,3.600,3.580,3.560,3.540
2023-01-18,3.520,3.560,3.590,3.620
2023-01-19,3.850,3.960,4.120,4.400
2023-01-20,4.680,4.980,5.200,5.400
2023-01-21,5.900,5.970,6.110,6.150
2023-01-22,6.520,6.370,6.380,6.400
2023-01-23,6.410,6.390,6.360,6.280
2023-01-24,6.220,6.220,6.220,6.220
2023-01-25,6.520,6.540,6.560,6.580
2023-01-26,6.680,6.680,6.680,6.680
2023-01-27,6.680,6.680,6.680,6.680
2023-01-28,6.680,6.680,6.680,6.680
2023-01-29,6.500,6.480,6.460,6.440
2023-01-30,6.380,6.300,6.200,6.100
2023-01-31,5.960,5.920,5.880,5.860
