Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2025-10-01,4.900,4.880,4.860,4.840
2025-10-02,4.800,4.800,4.800,4.800
2025-10-03,4.800,4.790,4.780,4.770
2025-10-04,4.740,4.760,4.760,4.760
2025-10-05,4.760,4.760,4.760,4.760
2025-10-06,4.760,4.760,4.760,4.760
2025-10-07,4.750,4.750,4.750,4.750
2025-10-08,4.710,4.710,4.730,4.730
2025-10-09,4.920,4.970,5.020,5.100
2025-10-10,5.200,5.230,5.260,5.300
2025-10-11,5.400,5.400,5.400,5.400
2025-10-12,5.440,5.460,5.480,5.500
2025-10-13,5.520,5.560,5.600,5.640
2025-10-14,5.700,5.700,5.700,5.700
2025-10-15,5.700,5.680,5.660,5.640
2025-10-16,5.600,5.560,5.520,5.480
2025-10-17,5.400,5.440,5.480,5.520
2025-10-18,5.840,5.880,5.920,5.960
2025-10-19,6.040,6.060,6.080,6.100
2025-10-20,6.140,6.200,6.260,6.320
2025-10-21,6.400,6.400,6.400,6.400
2025-10-22,6.360,6.320,6.280,6.240
2025-10-23,6.060,6.040,6.020,5.980
2025-10-24,6.220,6.240,6.260,6.280
2025-10-25,6.420,6.440,6.460,6.480
2025-10-26,6.520,6.540,6.560,6.580
2025-10-27,6.580,6.580,6.580,6.580
2025-10-28,6.620,6.640,6.660,6.680
2025-10-29,6.780,6.800,6.820,6.840
2025-10-30,6.980,6.950,6.960,6.960
2025-10-31,6.960,6.980,7.020,7.040
