Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-11-01,6.770,6.760,6.760,6.750
2023-11-02,6.730,6.730,6.740,6.760
2023-11-03,6.750,6.750,6.740,6.730
2023-11-04,6.700,6.700,6.710,6.720
2023-11-05,6.750,6.760,6.780,6.790
2023-11-06,6.850,6.860,6.880,6.900
2023-11-07,7.040,7.060,7.080,7.100
2023-11-08,7.310,7.320,7.330,7.350
2023-11-09,7.480,7.490,7.490,7.500
2023-11-10,7.530,7.540,7.550,7.560
2023-11-11,7.630,7.620,7.630,7.640
2023-11-12,7.630,7.640,7.650,7.670
2023-11-13,7.750,7.760,7.780,7.800
2023-11-14,7.980,8.000,8.010,8.030
2023-11-15,8.130,8.130,8.140,8.140
2023-11-16,8.160,8.150,8.140,8.120
2023-11-17,8.070,8.070,8.060,8.050
2023-11-18,8.030,8.030,8.030,8.040
2023-11-19,8.060,8.070,8.080,8.090
2023-11-20,8.150,8.160,8.180,8.200
2023-11-21,8.300,8.310,8.320,8.330
2023-11-22,8.360,8.350,8.340,8.320
2023-11-23,8.230,8.220,8.210,8.190
2023-11-24,8.080,8.070,8.060,8.050
2023-11-25,8.000,7.990,7.990,7.980
2023-11-26,7.940,7.930,7.920,7.900
2023-11-27,7.850,7.840,7.830,7.810
2023-11-28,7.700,7.690,7.680,7.670
2023-11-29,7.600,7.610,7.630,7.650
2023-11-30,7.850,7.870,7.890,7.900
