Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-11-01,7.950,7.990,8.040,8.090
2024-11-02,8.250,8.270,8.300,8.330
2024-11-03,8.420,8.420,8.430,8.440
2024-11-04,8.460,8.470,8.490,8.510
2024-11-05,8.610,8.660,8.720,8.800
2024-11-06,9.050,9.100,9.160,9.210
2024-11-07,9.380,9.380,9.370,9.360
2024-11-08,9.300,9.270,9.240,9.200
2024-11-09,9.050,9.020,8.990,8.950
2024-11-10,8.800,8.760,8.730,8.690
2024-11-11,8.580,8.540,8.520,8.470
2024-11-12,8.380,8.370,8.360,8.350
2024-11-13,8.320,8.330,8.350,8.380
2024-11-14,8.430,8.430,8.440,8.450
2024-11-15,8.480,8.490,8.510,8.530
2024-11-16,8.640,8.640,8.660,8.670
2024-11-17,8.710,8.680,8.650,8.620
2024-11-18,8.510,8.470,8.440,8.400
2024-11-19,8.340,8.310,8.270,8.220
2024-11-20,8.050,8.030,8.000,7.970
2024-11-21,7.940,7.920,7.900,7.880
2024-11-22,7.920,7.940,7.960,7.980
2024-11-23,8.040,8.070,8.100,8.140
2024-11-24,8.250,8.260,8.280,8.300
2024-11-25,8.320,8.330,8.350,8.380
2024-11-26,8.460,8.420,8.450,8.480
2024-11-27,8.590,8.640,8.700,8.760
2024-11-28,8.890,8.900,8.940,8.990
2024-11-29,9.150,9.190,9.240,9.300
2024-11-30,9.420,9.450,9.490,9.520
