Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-09-01,8.030,8.030,8.030,8.040
2024-09-02,8.070,8.080,8.110,8.130
2024-09-03,8.200,8.190,8.170,8.150
2024-09-04,8.090,8.070,8.040,8.000
2024-09-05,7.900,7.870,7.840,7.810
2024-09-06,7.720,7.700,7.670,7.640
2024-09-07,7.560,7.560,7.550,7.540
2024-09-08,7.520,7.520,7.530,7.540
2024-09-09,7.570,7.570,7.580,7.580
2024-09-10,7.560,7.560,7.570,7.570
2024-09-11,7.580,7.580,7.570,7.570
2024-09-12,7.550,7.550,7.560,7.570
2024-09-13,7.610,7.610,7.620,7.620
2024-09-14,7.630,7.640,7.650,7.660
2024-09-15,7.700,7.720,7.740,7.760
2024-09-16,7.830,7.830,7.840,7.850
2024-09-17,7.900,7.930,7.950,7.980
2024-09-18,8.150,8.170,8.200,8.240
2024-09-19,8.340,8.320,8.300,8.280
2024-09-20,8.200,8.180,8.150,8.110
2024-09-21,8.020,7.970,7.930,7.890
2024-09-22,7.770,7.740,7.700,7.660
2024-09-23,7.500,7.480,7.450,7.420
2024-09-24,7.350,7.350,7.340,7.340
2024-09-25,7.400,7.410,7.430,7.450
2024-09-26,7.550,7.570,7.590,7.630
2024-09-27,7.670,7.670,7.670,7.680
2024-09-28,7.700,7.700,7.700,7.690
2024-09-29,7.710,7.710,7.710,7.720
2024-09-30,7.700,7.700,7.700,7.690
