Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2026-02-01,8.650,8.640,8.620,8.600
2026-02-02,8.640,8.670,8.700,8.760
2026-02-03,8.940,9.000,9.070,9.140
2026-02-04,9.340,9.400,9.460,9.500
2026-02-05,9.660,9.700,9.750,9.800
2026-02-06,9.950,9.980,10.010,10.040
2026-02-07,10.150,10.170,10.200,10.230
2026-02-08,10.300,10.320,10.340,10.360
2026-02-09,10.390,10.390,10.400,10.400
2026-02-10,10.410,10.390,10.400,10.400
2026-02-11,10.410,10.380,10.370,10.350
2026-02-12,10.290,10.260,10.230,10.200
2026-02-13,10.090,10.060,10.030,10.000
2026-02-14,9.850,9.800,9.750,9.700
2026-02-15,9.530,9.490,9.450,9.400
2026-02-16,9.250,9.230,9.210,9.180
2026-02-17,9.140,9.130,9.130,9.120
2026-02-18,9.130,9.100,9.070,9.040
2026-02-19,8.960,8.820,8.880,8.840
2026-02-20,8.700,8.680,8.650,8.620
2026-02-21,8.570,8.570,8.560,8.550
2026-02-22,8.600,8.620,8.650,8.680
2026-02-23,8.760,8.780,8.800,8.820
2026-02-24,8.860,8.880,8.900,8.910
2026-02-25,8.950,8.960,8.980,9.000
2026-02-26,9.060,9.070,9.090,9.110
2026-02-27,9.160,9.170,9.180,9.190
2026-02-28,9.220,9.220,9.210,9.210
