Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-12-01,8.100,8.120,8.150,8.170
2023-12-02,8.400,8.420,8.440,8.460
2023-12-03,8.690,8.700,8.720,8.750
2023-12-04,8.890,8.900,8.920,8.940
2023-12-05,9.110,9.120,9.140,9.160
2023-12-06,9.270,9.280,9.300,9.320
2023-12-07,9.440,9.460,9.490,9.500
2023-12-08,9.640,9.660,9.680,9.700
2023-12-09,9.820,9.840,9.850,9.860
2023-12-10,9.920,9.930,9.940,9.950
2023-12-11,9.970,9.970,9.970,9.960
2023-12-12,9.950,9.940,9.920,9.900
2023-12-13,9.840,9.800,9.760,9.780
2023-12-14,9.630,9.610,9.590,9.580
2023-12-15,9.500,9.490,9.470,9.480
2023-12-16,9.450,9.440,9.430,9.440
2023-12-17,9.460,9.470,9.480,9.500
2023-12-18,9.550,9.560,9.580,9.600
2023-12-19,9.690,9.690,9.700,9.710
2023-12-20,9.740,9.740,9.730,9.730
2023-12-21,9.700,9.700,9.710,9.700
2023-12-22,9.680,9.670,9.680,9.680
2023-12-23,9.670,9.670,9.680,9.690
2023-12-24,9.710,9.710,9.720,9.730
2023-12-25,9.750,9.760,9.760,9.770
2023-12-26,9.790,9.790,9.790,9.800
2023-12-27,9.820,9.830,9.840,9.850
2023-12-28,9.870,9.880,9.890,9.900
2023-12-29,9.980,9.980,9.990,10.000
2023-12-30,10.020,10.030,10.040,10.050
2023-12-31,10.050,0.000,0.000,0.000
