Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2017-03-01,9.940,9.960,9.980,9.990
2017-03-02,10.030,10.050,10.060,10.090
2017-03-03,10.100,10.100,10.110,10.120
2017-03-04,10.120,10.130,10.130,10.140
2017-03-05,10.130,10.130,10.150,10.170
2017-03-06,10.190,10.200,10.200,10.210
2017-03-07,10.240,10.250,10.250,10.260
2017-03-08,10.260,10.260,10.260,10.260
2017-03-09,10.270,10.280,10.280,10.290
2017-03-10,10.270,10.270,10.250,10.240
2017-03-11,10.210,10.210,10.230,10.230
2017-03-12,10.260,10.260,10.260,10.270
2017-03-13,10.270,10.270,10.280,10.280
2017-03-14,10.290,10.290,10.290,10.290
2017-03-15,10.300,10.300,10.290,10.290
2017-03-16,10.300,10.300,10.310,10.310
2017-03-17,10.310,10.310,10.310,10.310
2017-03-18,10.320,10.320,10.340,10.360
2017-03-19,10.350,10.350,10.350,10.350
2017-03-20,10.360,10.360,10.360,10.360
2017-03-21,10.370,10.370,10.380,10.380
2017-03-22,10.380,10.380,10.380,10.380
2017-03-23,10.380,10.380,10.380,10.380
2017-03-24,10.390,10.400,10.400,10.400
2017-03-25,10.390,10.390,10.390,10.390
2017-03-26,10.380,10.380,10.370,10.370
2017-03-27,10.360,10.350,10.350,10.350
2017-03-28,0.000,10.350,10.340,10.340
2017-03-29,10.350,10.340,10.340,0.000
2017-03-30,10.330,10.320,10.320,10.330
2017-03-31,10.340,10.330,10.330,10.320
