Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2024-02-01,9.180,9.180,9.180,9.170
2024-02-02,9.160,9.100,9.050,8.900
2024-02-03,8.830,8.800,8.750,8.710
2024-02-04,8.870,8.980,9.050,9.090
2024-02-05,9.160,9.200,9.220,9.250
2024-02-06,9.340,9.360,9.370,9.380
2024-02-07,9.410,9.440,9.460,9.490
2024-02-08,9.540,9.540,9.580,9.610
2024-02-09,9.660,9.660,9.680,9.690
2024-02-10,9.740,9.740,9.720,9.700
2024-02-11,9.610,9.560,9.500,9.450
2024-02-12,9.400,9.380,9.360,9.350
2024-02-13,9.310,9.300,9.270,9.260
2024-02-14,9.220,9.220,9.220,9.200
2024-02-15,9.200,9.200,9.220,9.240
2024-02-16,9.270,9.300,9.300,9.300
2024-02-17,9.220,9.170,9.150,9.130
2024-02-18,9.220,9.230,9.240,9.240
2024-02-19,9.270,9.370,9.380,9.400
2024-02-20,9.510,9.550,9.550,9.570
2024-02-21,9.570,9.570,9.550,9.550
2024-02-22,9.550,9.580,9.580,9.580
2024-02-23,9.590,9.590,9.510,9.420
2024-02-24,9.370,9.350,9.290,9.250
2024-02-25,9.150,9.100,9.100,9.080
2024-02-26,9.050,8.980,8.950,8.920
2024-02-27,8.890,8.880,8.850,8.850
2024-02-28,8.740,8.720,8.700,8.690
2024-02-29,8.650,8.650,8.640,8.620
