Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2023-10-01,3.050,3.040,3.030,3.030
2023-10-02,2.970,2.930,2.900,2.900
2023-10-03,2.860,2.840,2.830,2.800
2023-10-04,2.800,2.850,2.900,2.970
2023-10-05,3.070,3.100,3.210,3.450
2023-10-06,3.410,3.400,3.350,3.330
2023-10-07,3.310,3.300,3.270,3.250
2023-10-08,3.140,3.110,3.070,3.030
2023-10-09,2.940,2.910,2.870,2.850
2023-10-10,2.830,2.830,2.820,2.820
2023-10-11,2.810,2.810,2.940,3.100
2023-10-12,3.320,3.340,3.350,3.380
2023-10-13,3.410,3.700,3.920,4.150
2023-10-14,4.570,4.620,4.710,4.890
2023-10-15,4.950,4.960,4.980,5.050
2023-10-16,5.200,5.260,5.280,5.330
2023-10-17,5.360,5.320,5.300,5.250
2023-10-18,5.140,4.910,4.800,4.720
2023-10-19,4.520,4.400,4.350,4.270
2023-10-20,3.980,3.980,3.970,3.950
2023-10-21,3.920,3.910,3.900,3.890
2023-10-22,3.850,3.850,3.850,3.830
2023-10-23,3.870,3.900,3.910,3.950
2023-10-24,4.110,4.150,4.170,4.180
2023-10-25,4.180,4.200,4.210,4.210
2023-10-26,4.300,4.350,4.370,4.350
2023-10-27,4.310,4.190,4.100,4.080
2023-10-28,4.030,3.920,3.800,3.770
2023-10-29,3.720,3.700,3.700,3.690
2023-10-30,3.650,3.650,3.640,3.630
2023-10-31,3.600,3.600,3.600,3.610
