Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2019-09-01,4.450,4.480,4.520,4.530
2019-09-02,4.530,4.540,4.580,4.620
2019-09-03,4.680,4.650,4.600,4.580
2019-09-04,4.560,4.550,4.520,4.500
2019-09-05,4.470,4.470,4.450,4.430
2019-09-06,4.400,4.390,4.380,4.360
2019-09-07,4.520,4.540,4.600,4.680
2019-09-08,4.900,5.020,5.110,5.180
2019-09-09,5.300,5.350,5.380,5.380
2019-09-10,5.340,5.340,5.330,5.320
2019-09-11,5.300,5.290,5.220,5.180
2019-09-12,4.800,4.770,4.760,4.740
2019-09-13,4.680,4.650,4.610,4.570
2019-09-14,4.420,4.410,4.370,4.350
2019-09-15,4.300,4.300,4.310,4.340
2019-09-16,4.480,4.490,4.580,4.650
2019-09-17,4.850,4.880,4.900,4.950
2019-09-18,4.990,4.990,4.990,4.960
2019-09-19,4.880,4.850,4.810,4.780
2019-09-20,4.650,4.640,4.590,4.530
2019-09-21,4.380,4.360,4.300,4.270
2019-09-22,4.180,4.170,4.150,4.140
2019-09-23,4.140,4.140,4.150,4.150
2019-09-24,4.360,4.400,4.470,4.560
2019-09-25,4.700,4.760,4.800,4.850
2019-09-26,5.100,5.180,5.380,5.410
2019-09-27,5.600,5.650,5.670,5.690
2019-09-28,5.560,5.540,5.520,5.490
2019-09-29,5.420,5.400,5.390,5.370
2019-09-30,5.290,5.250,5.250,5.240
