Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2021-07-01,6.650,6.630,6.610,6.610
2021-07-02,6.600,6.720,6.940,7.090
2021-07-03,7.260,7.280,7.300,7.300
2021-07-04,7.350,7.400,7.440,7.510
2021-07-05,7.470,7.390,7.300,7.220
2021-07-06,7.060,7.010,6.900,6.860
2021-07-07,6.800,0.000,0.000,0.000
2021-07-08,6.660,6.660,6.640,6.600
2021-07-09,6.530,6.500,6.430,6.400
2021-07-10,6.280,6.250,6.190,6.100
2021-07-11,5.820,5.760,5.580,5.500
2021-07-12,5.240,5.220,5.200,5.180
2021-07-13,5.160,5.250,5.370,5.420
2021-07-14,5.540,5.680,5.720,5.800
2021-07-15,5.930,6.100,6.180,6.300
2021-07-16,6.340,6.370,6.390,6.410
2021-07-17,6.490,6.330,6.250,6.160
2021-07-18,5.910,5.900,5.870,5.850
2021-07-19,5.780,5.750,5.720,5.700
2021-07-20,5.670,5.670,5.650,5.630
2021-07-21,5.600,5.760,5.840,5.920
2021-07-22,6.150,6.340,6.480,6.600
2021-07-23,6.780,6.820,6.920,6.940
2021-07-24,6.990,6.920,6.830,6.800
2021-07-25,6.760,6.720,6.650,6.600
2021-07-26,6.530,6.400,6.280,6.140
2021-07-27,6.020,5.960,5.940,5.820
2021-07-28,5.600,5.540,5.510,5.470
2021-07-29,5.400,5.370,5.350,5.350
2021-07-30,5.330,5.270,5.220,5.180
2021-07-31,5.110,5.080,4.960,4.780
