Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,NIVEL DEL RIO (M) 06,NIVEL DEL RIO (M) 10,NIVEL DEL RIO (M) 14,NIVEL DEL RIO (M) 18
2020-10-01,4.760,4.840,4.710,4.670
2020-10-02,4.600,4.860,5.020,5.050
2020-10-03,5.400,5.500,5.600,5.660
2020-10-04,5.700,5.710,5.710,5.710
2020-10-05,5.680,5.610,5.530,5.490
2020-10-06,5.370,5.360,5.340,5.310
2020-10-07,5.280,5.280,5.290,5.300
2020-10-08,5.320,5.340,5.340,5.260
2020-10-09,5.180,0.000,0.000,0.000
2020-10-10,4.900,4.880,4.720,4.510
2020-10-11,4.420,4.370,4.350,4.320
2020-10-12,4.270,4.250,4.230,4.170
2020-10-13,4.120,4.090,4.060,4.030
2020-10-14,3.980,3.970,3.970,3.950
2020-10-15,3.910,3.900,3.900,3.880
2020-10-16,3.810,3.800,3.780,3.780
2020-10-17,3.730,3.610,3.560,3.450
2020-10-18,3.320,3.300,3.280,3.270
2020-10-19,3.250,3.250,3.420,3.560
2020-10-20,3.780,3.850,4.100,4.180
2020-10-21,4.280,4.280,4.300,4.340
2020-10-22,4.430,4.430,4.400,4.370
2020-10-23,4.240,4.230,4.210,4.200
2020-10-24,4.180,4.350,4.620,4.960
2020-10-25,5.420,5.630,5.850,5.980
2020-10-26,6.220,6.270,6.290,6.310
2020-10-27,6.340,6.370,6.380,6.380
2020-10-28,6.400,6.320,6.170,6.090
2020-10-29,5.810,5.760,5.700,5.620
2020-10-30,5.500,5.470,5.420,0.000
2020-10-31,5.330,5.310,5.300,5.270
