Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-10-01,28.1,15.8,79.6,0.0
2023-10-02,28.7,16,83.2,1.1
2023-10-03,29.7,16.3,80.4,0.2
2023-10-04,29.2,18.1,81.9,8.4
2023-10-05,30.5,15.6,81.4,5.0
2023-10-06,31.9,15.8,73.6,2.7
2023-10-07,31.6,16,70.6,7.5
2023-10-08,27.3,17.5,89.5,5.0
2023-10-09,25.6,18.4,89.2,23.8
2023-10-10,26.8,18.1,84.3,0.2
2023-10-11,28,15.1,82.4,2.8
2023-10-12,28.8,14.7,83.8,15.7
2023-10-13,27.2,14.5,84.6,0.3
2023-10-14,23.8,15.3,88.6,0.0
2023-10-15,23.6,16,93.7,7.7
2023-10-16,26,16,91.6,7.5
2023-10-17,24.3,15.4,87.6,0.4
2023-10-18,23.5,14.8,89.4,1.4
2023-10-19,26.5,15.1,84.4,1.5
2023-10-20,25.8,15.5,94.1,16.7
2023-10-21,27.1,17.3,82.2,0.0
2023-10-22,27.1,15,76.4,0.0
2023-10-23,25.5,14.8,82.6,0.0
2023-10-24,29.6,15.2,85.8,1.9
2023-10-25,31.1,15,84.2,7.6
2023-10-26,24.9,16.1,85.3,0.0
2023-10-27,29.1,17.3,68.4,0.0
2023-10-28,29.7,17.7,61.7,0.0
2023-10-29,27.3,17.5,72.0,0.0
2023-10-30,32.4,15.3,67.5,2.5
2023-10-31,28.9,16.1,80.1,0.0
2023-11-01,31,17.4,67.0,0.0
