Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-03-01,26.3,17.5,86.6,11.7
2021-03-02,27,17.9,85.0,3.9
2021-03-03,26.9,17.5,81.5,0.0
2021-03-04,24.2,17.7,92.9,2.5
2021-03-05,25.4,16.9,93.5,9.3
2021-03-06,24.8,16.8,84.1,0.0
2021-03-07,26.7,17,88.2,0.9
2021-03-08,23.3,17.8,92.3,7.5
2021-03-09,22.8,18.2,92.8,6.4
2021-03-10,24.9,17,89.0,8.9
2021-03-11,24.6,16.5,79.5,0.2
2021-03-12,25.7,16.7,82.1,0.6
2021-03-13,26.7,16.8,76.1,0.0
2021-03-14,27.6,16.9,73.5,0.0
2021-03-15,24.3,17.2,86.2,18.1
2021-03-16,20.6,17.3,91.8,3.2
2021-03-17,25.7,15.4,81.3,0.1
2021-03-18,23.3,15.5,86.0,0.0
2021-03-19,25.1,15.6,78.2,0.0
2021-03-20,26.9,14,71.1,0.0
2021-03-21,21.6,14.2,87.1,0.0
2021-03-22,27.4,13.9,72.3,0.0
2021-03-23,27.3,13.6,77.8,7.0
2021-03-24,24.3,15.8,80.6,4.2
2021-03-25,25.9,13.8,78.1,0.1
2021-03-26,23.9,13.9,92.7,7.8
2021-03-27,24.9,16.7,86.9,8.7
2021-03-28,24.1,17.8,93.4,14.7
2021-03-29,25.4,17.8,89.3,23.3
2021-03-30,23.5,16.9,92.7,9.5
2021-03-31,23.6,16.1,89.9,21.7
2021-04-01,25.9,16.6,88.1,7.7
