Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-11-01,31.6,14.3,61.7,0.0
2020-11-02,30.2,15.6,65.1,0.0
2020-11-03,30.5,16.7,63.3,0.0
2020-11-04,31.5,16,72.2,2.0
2020-11-05,31,14.6,68.3,0.0
2020-11-06,26.1,15.9,72.4,0.0
2020-11-07,31.5,16.5,63.7,0.0
2020-11-08,32.8,14.4,55.3,0.0
2020-11-09,27.4,15.8,72.8,0.0
2020-11-10,31.2,13.7,63.3,0.0
2020-11-11,22.9,14.8,89.1,5.1
2020-11-12,25.3,17.3,85.6,1.1
2020-11-13,25.9,17.3,91.4,5.0
2020-11-14,29.3,15.8,60.4,23.9
2020-11-15,26.4,16.1,82.5,2.0
2020-11-16,23.5,16.2,88.1,2.3
2020-11-17,27.5,15.7,79.1,0.5
2020-11-18,27.7,16.9,84.3,5.0
2020-11-19,29.7,17.9,90.2,2.1
2020-11-20,27.9,17.6,80.0,3.3
2020-11-21,27.1,18.2,76.8,0.0
2020-11-22,23.5,18.4,91.9,5.9
2020-11-23,27.8,16.6,76.7,0.0
2020-11-24,26.6,16.3,74.5,0.0
2020-11-25,29,16.1,80.1,1.5
2020-11-26,29.4,16,74.9,0.8
2020-11-27,23.9,16.5,85.0,0.2
2020-11-28,26.6,16.3,79.0,0.0
2020-11-29,26.6,16.7,86.4,14.6
2020-11-30,24.8,17,88.0,2.7
