Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2020-09-01,22.6,13.2,83.8,0.0
2020-09-02,23.7,12.6,76.9,0.0
2020-09-03,23.7,13.1,81.1,0.0
2020-09-04,27.2,13.7,80.4,0.3
2020-09-05,25.3,15.6,91.8,16.6
2020-09-06,24.7,14.4,82.5,0.0
2020-09-07,26.4,13.8,80.5,0.6
2020-09-08,21.2,13.9,86.3,0.9
2020-09-09,22.4,13.9,80.2,2.2
2020-09-10,24.8,13.5,79.3,0.0
2020-09-11,27.7,13.2,70.6,0.0
2020-09-12,26.4,12.5,81.6,2.3
2020-09-13,24.4,12.3,83.6,0.0
2020-09-14,22.2,12.8,92.1,4.1
2020-09-15,21.1,13.6,93.8,5.2
2020-09-16,28.1,14.4,68.4,0.0
2020-09-17,26.4,14.2,94.6,3.8
2020-09-18,28.5,14.4,79.6,0.3
2020-09-19,27.9,15.8,80.7,0.2
2020-09-20,29.4,14.9,79.8,0.4
2020-09-21,25.6,14.5,84.4,1.1
2020-09-22,26.1,14.8,84.6,14.4
2020-09-23,19.9,17.1,95.3,21.7
2020-09-24,22.9,15.4,92.4,0.5
2020-09-25,22.1,15.1,92.5,8.9
2020-09-26,24.3,14.4,95.0,2.8
2020-09-27,28.6,14,70.8,0.0
2020-09-28,28.2,14.5,71.1,0.0
2020-09-29,24.1,18,82.2,28.8
2020-09-30,20.2,16.9,95.8,19.3
