Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2026-02-01,24.6,17,94.3,4.7
2026-02-02,26.7,17.5,80.7,5.4
2026-02-03,25.9,18.1,89.5,0.7
2026-02-04,27.6,16.3,70.8,0.0
2026-02-05,27.9,14.9,70.0,4.9
2026-02-06,26.9,16.4,81.4,0.2
2026-02-07,23.9,17.2,93.2,36.8
2026-02-08,26.3,17.1,87.2,8.5
2026-02-09,27.4,17.4,75.3,0.0
2026-02-10,29.3,16.7,79.3,7.0
2026-02-11,29.1,16.2,77.2,3.1
2026-02-12,22.3,18.3,94.5,1.4
2026-02-13,23.7,17.5,88.6,1.3
2026-02-14,22.9,17.6,87.8,4.3
2026-02-15,24.2,17.1,82.8,0.0
2026-02-16,25.3,16.6,84.4,0.9
2026-02-17,22.9,17.9,92.8,2.2
2026-02-18,26.6,17.7,87.8,12.6
2026-02-19,23.9,17.7,95.3,41.1
2026-02-20,21.8,17.2,94.0,15.0
2026-02-21,22.8,16.7,91.7,29.5
2026-02-22,26.2,17.2,81.7,0.5
2026-02-23,27.1,17.9,80.5,6.5
2026-02-24,24.7,18.5,85.1,0.2
2026-02-25,26.1,17.5,87.9,5.9
2026-02-26,23.9,17.1,78.8,0.1
2026-02-27,27.9,15.2,72.2,0.0
2026-02-28,28.7,14.9,75.4,0.0
