Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-01-01,24.5,17.5,80.7,2.7
2022-01-02,26.6,16.8,85.1,7.3
2022-01-03,28.2,17.1,78.4,0.0
2022-01-04,28.9,15.4,63.2,0.0
2022-01-05,29.5,12.8,64.7,0.0
2022-01-06,26.1,13.1,72.1,0.0
2022-01-07,24.9,15.4,71.8,0.0
2022-01-08,27.9,14.3,68.2,0.0
2022-01-09,27.6,14.8,67.3,0.0
2022-01-10,27.6,15.3,67.6,0.0
2022-01-11,29.1,15.4,64.2,0.0
2022-01-12,29,16,75.2,2.4
2022-01-13,29.1,15.4,77.0,0.4
2022-01-14,28.3,14.2,68.3,0.0
2022-01-15,25.6,14.2,73.5,0.0
2022-01-16,24.1,17.4,87.5,6.0
2022-01-17,28.4,15.8,77.4,0.0
2022-01-18,29.8,14.1,64.4,0.0
2022-01-19,25.4,14.3,88.0,3.4
2022-01-20,24.3,17.4,88.6,12.3
2022-01-21,23.3,17.3,88.4,3.2
2022-01-22,26.6,17.4,78.4,0.0
2022-01-23,27.3,17.6,70.4,0.0
2022-01-24,26.9,16.9,74.8,0.0
2022-01-25,24.7,17.7,83.4,0.3
2022-01-26,22.7,17.9,81.6,0.0
2022-01-27,28.1,14.9,68.4,0.0
2022-01-28,25.9,15.9,79.0,0.0
2022-01-29,30.2,14.8,58.2,0.0
2022-01-30,30.4,14.6,56.9,0.0
2022-01-31,29.7,14.7,62.3,0.0
