Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-09-01,27,13.6,71.8,0.0
2024-09-02,27,14.8,63.1,0.0
2024-09-03,30.4,11.4,58.9,0.0
2024-09-04,30.3,11.7,59.4,0.0
2024-09-05,28.3,12.8,69.4,0.2
2024-09-06,23.3,15.1,85.9,0.3
2024-09-07,26.7,12.5,71.7,0.0
2024-09-08,28.6,11.8,68.6,0.0
2024-09-09,26.2,12.3,75.2,0.0
2024-09-10,28.8,11.9,68.9,0.0
2024-09-11,29.7,12.4,63.3,0.0
2024-09-12,31.4,12.8,61.1,0.0
2024-09-13,31.4,14.4,62.6,0.0
2024-09-14,32.1,14.1,59.1,0.0
2024-09-15,33.5,15.2,56.5,0.0
2024-09-16,30.4,15.5,68.3,0.0
2024-09-17,28.8,15.9,76.3,0.4
2024-09-18,29.7,15.7,65.8,0.0
2024-09-19,31.9,13.9,62.5,0.0
2024-09-20,28.5,13.5,68.8,0.0
2024-09-21,26.5,14.3,80.8,1.8
2024-09-22,26.4,15.3,87.5,4.1
2024-09-23,30.3,13.6,66.5,0.0
2024-09-24,29.2,13.5,68.7,0.0
2024-09-25,31.7,13.8,64.9,0.0
2024-09-26,31.2,14,65.9,0.0
2024-09-27,27.4,16.3,71.2,2.7
2024-09-28,22.4,16.5,88.3,2.9
2024-09-29,26.4,17.4,82.9,3.0
2024-09-30,24.6,16.5,87.9,4.9
