FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-12-01,28.5,15.8,67.2,0.0
2024-12-02,31.8,16.1,60.5,0.0
