Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2019-01-01,33.6,20.8,93.0,0.0
2019-01-02,28.8,21.6,86.8,0.0
2019-01-03,30.6,22.2,96.9,0.0
2019-01-04,29.8,22.8,95.5,0.7
2019-01-05,31.8,22.4,90.4,0.5
2019-01-06,33.8,21.8,90.2,0.0
2019-01-07,35.6,24.6,85.9,0.5
2019-01-08,35.6,22.8,85.6,0.0
2019-01-09,36.6,19.6,84.9,0.0
2019-01-10,34.8,21.6,85.8,0.0
2019-01-11,35,21.8,87.4,0.0
2019-01-12,35,21.2,86.9,0.0
2019-01-13,33.4,23.8,84.7,0.0
2019-01-14,33.2,23,88.1,9.7
2019-01-15,27,22.6,96.3,12.0
2019-01-16,32.2,23.2,88.9,0.7
2019-01-17,29,22.8,93.0,0.4
2019-01-18,32,22.2,90.1,1.7
2019-01-19,30.6,22,93.1,1.2
2019-01-20,32.6,22.8,92.7,3.2
2019-01-21,30,22.6,93.9,3.3
2019-01-22,31.2,23,89.5,19.7
2019-01-23,31,22.2,88.4,0.1
2019-01-24,32.4,23,88.8,0.0
2019-01-25,32.8,23.4,89.8,1.3
2019-01-26,35,23.2,86.7,0.0
2019-01-27,34.4,25,91.0,0.0
2019-01-28,35.2,24.4,84.3,0.0
2019-01-29,34.8,22.8,87.3,0.8
2019-01-30,33,23.6,92.0,0.2
2019-01-31,33.4,23,88.2,6.8
