Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-05-01,34.4,24.4,78.0,0.2
2024-05-02,36.4,22.6,70.5,0.0
2024-05-03,35.4,25.4,78.5,0.1
2024-05-04,31.8,23.8,82.3,0.2
2024-05-05,34.6,24.4,75.4,0.0
2024-05-06,33.6,25,73.5,8.8
2024-05-07,30.6,24.6,83.8,1.4
2024-05-08,31,24,86.3,0.2
2024-05-09,34,22.2,77.0,0.0
2024-05-10,34.4,23.4,77.3,0.0
2024-05-11,35.4,24.2,69.4,0.0
2024-05-12,33.6,24.8,71.6,0.0
2024-05-13,33.4,25,73.3,0.0
2024-05-14,31.8,23.2,77.6,0.0
2024-05-15,32.8,24.6,74.6,3.2
2024-05-16,34.6,23.8,77.8,0.2
2024-05-17,33.8,23.4,76.3,0.0
2024-05-18,32.2,23.6,82.8,0.0
2024-05-19,29.4,23.4,82.2,1.9
2024-05-20,34,22.6,73.4,0.0
2024-05-21,33.4,24.4,73.9,2.2
2024-05-22,32.2,24,78.0,0.0
2024-05-23,36,24.8,66.3,0.0
2024-05-24,36.4,25.2,70.3,0.0
2024-05-25,29.2,25.4,82.7,0.0
2024-05-26,33.6,22.8,73.7,23.5
2024-05-27,33.6,22.6,74.9,0.0
2024-05-28,33,24.6,71.2,0.0
2024-05-29,31.6,24,71.4,0.0
2024-05-30,33,22.8,68.7,0.0
2024-05-31,32.4,23.4,67.6,0.0
2024-06-01,33.4,22.8,69.3,0.0
