Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-12-01,38.2,22.4,63.2,0.0
2025-12-02,37.4,21.4,61.6,0.0
2025-12-03,38.4,21.4,59.9,0.0
2025-12-04,36.8,19,59.1,0.0
2025-12-05,38,17.4,S/D,0.0
2025-12-06,38,18.8,57.1,0.0
2025-12-07,38.8,20.4,58.4,0.0
2025-12-08,37.2,19.6,59.0,0.0
2025-12-09,37.4,21.8,62.2,0.0
2025-12-10,33.2,22.2,66.6,0.0
2025-12-11,33.4,24.6,68.3,1.8
2025-12-12,34.2,23,72.3,0.0
2025-12-13,35.8,24.2,66.5,0.9
2025-12-14,36,23.4,66.9,0.0
2025-12-15,38,23.8,61.7,0.0
2025-12-16,35.2,24.4,67.2,1.6
2025-12-17,36.8,22.6,61.8,0.0
2025-12-18,35,24.2,65.9,0.2
2025-12-19,35.6,23.2,66.1,2.2
2025-12-20,36.4,23.4,68.3,0.0
2025-12-21,36.2,22.8,66.2,0.0
2025-12-22,36.4,23.2,57.4,0.0
2025-12-23,37.8,20.2,58.9,0.0
2025-12-24,37.6,23,58.4,0.0
2025-12-25,37.2,23.4,57.8,0.0
2025-12-26,37.4,23.8,58.7,0.0
2025-12-27,35.2,24,62.7,0.0
2025-12-28,34,23.6,67.3,0.0
2025-12-29,33.8,21.8,66.1,0.0
2025-12-30,34.6,23.8,67.6,0.0
2025-12-31,32.6,23.6,67.4,5.1
