Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2018-03-01,34,21,88.4,0.0
2018-03-02,31.2,23.2,90.0,4.7
2018-03-03,30,22.2,93.0,0.0
2018-03-04,31.2,23.4,87.0,0.0
2018-03-05,35.4,22.6,81.9,0.0
2018-03-06,27.6,24.4,90.6,0.0
2018-03-07,32.8,21.4,90.4,0.0
2018-03-08,32.6,23.6,94.1,0.0
2018-03-09,33.2,22.6,91.2,0.0
2018-03-10,33.4,23,87.2,0.0
2018-03-11,27.4,23.2,93.3,0.0
2018-03-12,29,21.8,95.9,0.6
2018-03-13,33.8,21.2,91.5,0.0
2018-03-14,35.2,21,90.0,0.0
2018-03-15,33.6,23.2,91.1,4.0
2018-03-16,32.4,23.4,91.9,0.0
2018-03-17,31,23,94.0,0.0
2018-03-18,31.8,22,93.2,0.0
2018-03-19,31.6,21,96.4,0.2
2018-03-20,33.2,21.2,87.8,6.5
2018-03-21,26.6,22.4,97.2,23.9
2018-03-22,29.4,22.6,97.3,0.0
2018-03-23,33,21,92.7,4.2
2018-03-24,34,22.2,92.4,0.2
2018-03-25,29.4,23,95.5,0.0
2018-03-26,30.4,22.6,94.0,0.0
2018-03-27,30.8,22.8,93.6,0.0
2018-03-28,32.8,22.2,91.8,0.0
2018-03-29,33,23,91.6,4.2
2018-03-30,31,22.6,93.1,6.8
2018-03-31,34.4,23.2,93.0,1.0
