Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-06-01,30.8,20.8,80.4,0.0
2022-06-02,32,22.2,76.6,3.8
2022-06-03,29.4,22.2,85.0,7.2
2022-06-04,32.2,21.6,83.4,0.0
2022-06-05,29.4,22,85.1,0.0
2022-06-06,32,21.6,78.8,0.0
2022-06-07,33.6,22.2,76.6,0.4
2022-06-08,33.8,22,74.3,4.3
2022-06-09,32,22.6,79.3,0.0
2022-06-10,32,22.4,78.4,5.7
2022-06-11,30.6,22.2,83.5,3.2
2022-06-12,29.2,21.4,73.0,0.0
2022-06-13,29.4,20.6,73.7,0.0
2022-06-14,30.8,19.2,76.7,0.0
2022-06-15,32.8,18,70.2,0.0
2022-06-16,33.8,20.4,70.4,0.0
2022-06-17,33.8,20.8,73.4,0.0
2022-06-18,34,21.4,74.0,19.8
2022-06-19,29,22,88.9,0.3
2022-06-20,33.2,21.2,74.4,0.0
2022-06-21,32,22,76.8,0.0
2022-06-22,28.8,21.6,81.2,0.9
2022-06-23,27.4,22,90.6,0.8
2022-06-24,31.4,21,82.7,17.4
2022-06-25,28.6,21.4,85.8,0.5
2022-06-26,30.6,19.8,80.5,0.0
2022-06-27,33,20.8,74.6,0.0
2022-06-28,33.6,19.6,73.5,0.0
2022-06-29,32.2,20.6,75.7,0.0
2022-06-30,33.4,20.4,72.9,0.0
