Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-07-01,29.4,22.2,85.6,2.1
2024-07-02,31.2,23.2,82.2,0.0
2024-07-03,32.8,22.2,77.8,0.0
2024-07-04,33.8,20.8,70.4,0.7
2024-07-05,33.6,23.6,73.9,6.2
2024-07-06,31.6,23,77.4,3.7
2024-07-07,29.2,21.8,82.6,0.0
2024-07-08,31.4,22.8,75.2,0.0
2024-07-09,32.6,20,72.7,1.2
2024-07-10,28.8,21.8,86.7,1.4
2024-07-11,33.4,21.6,75.7,0.0
2024-07-12,31.4,21.8,76.4,7.7
2024-07-13,31,22.2,83.3,3.5
2024-07-14,31.4,22.2,77.1,0.0
2024-07-15,29.8,21.6,77.0,0.0
2024-07-16,31.4,20.4,72.5,0.0
2024-07-17,31.6,19,70.1,0.0
2024-07-18,32.2,20.4,72.4,0.0
2024-07-19,33.4,21.8,67.0,0.0
2024-07-20,31.6,22.6,67.5,0.0
2024-07-21,32.6,22.4,70.0,0.0
2024-07-22,31,21.6,73.7,0.4
2024-07-23,31.4,22.2,75.9,0.0
2024-07-24,32.4,22.4,73.8,0.0
2024-07-25,32,23,71.4,0.0
2024-07-26,34,21.2,69.3,0.0
2024-07-27,35.4,20.8,64.9,0.0
2024-07-28,34.4,22.2,67.8,0.0
2024-07-29,31.2,22.4,70.8,0.0
2024-07-30,32.4,22.6,73.2,3.5
2024-07-31,33,22.4,70.4,0.0
2024-08-01,33.2,20.6,68.9,0.0
