Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2017-07-01,28.8,22,92.7,4.5
2017-07-02,29.6,21.8,91.5,2.1
2017-07-03,28.8,21.2,92.5,0.2
2017-07-04,29,21.4,92.8,0.0
2017-07-05,29.8,21.8,89.7,0.0
2017-07-06,31,21.6,92.4,0.0
2017-07-07,30.2,22.6,91.9,0.0
2017-07-08,31,21.2,93.3,0.2
2017-07-09,31.6,21.6,82.2,0.0
2017-07-10,32.2,20.4,87.9,0.0
2017-07-11,33.8,20,86.4,3.5
2017-07-12,31.8,21.4,88.2,0.0
2017-07-13,32.4,19.2,85.3,0.0
2017-07-14,33.4,19,85.1,0.0
2017-07-15,34.2,18.2,86.7,0.0
2017-07-16,34.4,18.8,85.3,0.0
2017-07-17,33.8,21.8,82.5,0.4
2017-07-18,30.4,23,90.0,10.9
2017-07-19,29.5,22.2,90.5,0.0
2017-07-20,31.2,21.2,86.7,0.0
2017-07-21,31.8,17.6,86.6,0.0
2017-07-22,31.2,21.8,84.1,0.0
2017-07-23,32.8,19.2,77.9,0.0
2017-07-24,32.2,19.4,83.3,0.0
2017-07-25,32.4,21.8,85.9,0.0
2017-07-26,30.4,22.2,84.7,0.0
2017-07-27,33.2,19.4,87.8,0.0
2017-07-28,33.4,20.6,85.2,0.4
2017-07-29,32.4,21,83.4,1.6
2017-07-30,31,22.2,90.1,4.8
2017-07-31,32.6,22,90.9,0.0
