Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-11-01,33.4,23,69.0,0.0
2025-11-02,30.4,22.6,75.9,5.3
2025-11-03,32.6,23.2,79.6,7.4
2025-11-04,34.2,22.6,75.2,13.5
2025-11-05,30.2,22.8,81.2,0.0
2025-11-06,34.2,21.8,68.6,0.0
2025-11-07,33.6,22.8,67.8,0.0
2025-11-08,32.4,22.8,71.9,0.0
2025-11-09,36,23.4,67.2,0.7
2025-11-10,27.4,23.2,89.1,6.4
2025-11-11,32.8,23.2,78.8,0.0
2025-11-12,36.2,23,64.3,0.0
2025-11-13,36.6,24,70.1,0.0
2025-11-14,34.2,24.2,67.4,1.3
2025-11-15,33.8,22.2,80.2,3.8
2025-11-16,33.2,22.2,77.6,0.3
2025-11-17,34.2,22.4,70.9,9.4
2025-11-18,29.4,23,90.3,6.5
2025-11-19,32.8,23.2,79.3,0.0
2025-11-20,35.4,23.4,66.7,0.0
2025-11-21,34.6,24,68.5,0.0
2025-11-22,29.4,24.6,84.2,1.8
2025-11-23,33.6,23.4,70.9,0.0
2025-11-24,28.6,24.2,80.4,0.7
2025-11-25,34.6,23.2,67.4,0.0
2025-11-26,33.8,23.4,71.0,1.1
2025-11-27,31.2,23.8,78.4,10.9
2025-11-28,31,22.6,79.0,1.3
2025-11-29,36,22.2,68.6,0.0
2025-11-30,35.4,23.6,70.8,0.0
