Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-05-01,29.6,22.8,87.5,4.9
2025-05-02,33.2,22.8,81.6,0.0
2025-05-03,32.2,23.4,77.3,6.8
2025-05-04,32.4,23.6,82.1,1.2
2025-05-05,28.8,23,88.5,2.6
2025-05-06,32.8,23.2,80.1,0.0
2025-05-07,33.6,22.8,74.1,0.0
2025-05-08,33.8,23,74.7,0.0
2025-05-09,32,22.8,86.4,0.0
2025-05-10,30.8,21.6,82.3,0.0
2025-05-11,32,22.8,78.0,0.0
2025-05-12,31.6,22.6,79.7,0.0
2025-05-13,32.8,22.4,82.4,0.0
2025-05-14,33.2,21.6,72.7,0.0
2025-05-15,33,23,71.4,0.0
2025-05-16,33.4,23.6,77.7,0.0
2025-05-17,34.4,22.8,74.5,0.0
2025-05-18,35.6,23,74.3,4.8
2025-05-19,29.2,23.6,89.6,3.0
2025-05-20,30,22.4,84.2,0.0
2025-05-21,30.2,23,83.4,0.0
2025-05-22,31.2,22.6,79.0,0.0
2025-05-23,31.6,22.8,78.5,1.3
2025-05-24,32.6,22.6,80.2,0.0
2025-05-25,33.4,22.8,79.4,0.0
2025-05-26,32,23.6,84.3,1.8
2025-05-27,31.8,23.2,81.6,0.0
2025-05-28,33.4,22.8,75.4,0.0
2025-05-29,27.6,23.2,86.0,0.6
2025-05-30,33.2,23,77.3,0.0
2025-05-31,33.6,23.6,73.7,0.0
