Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-03-01,27.2,24.4,91.6,17.1
2024-03-02,30.8,22.8,85.1,0.1
2024-03-03,35.6,23.4,73.8,3.3
2024-03-04,28.8,23.6,87.4,4.7
2024-03-05,32.4,21.6,81.0,0.0
2024-03-06,31.2,23,76.1,0.0
2024-03-07,33.2,24.2,74.4,0.0
2024-03-08,33.6,24.6,75.5,0.0
2024-03-09,33.4,22.4,76.6,0.0
2024-03-10,32.8,24.6,74.6,5.5
2024-03-11,33.4,23.6,79.4,0.0
2024-03-12,35.4,24,83.1,1.6
2024-03-13,33.2,24.2,76.5,0.6
2024-03-14,29.4,24,89.0,3.2
2024-03-15,33.4,23.6,79.3,0.0
2024-03-16,35.4,23.2,72.0,0.0
2024-03-17,34.2,22.6,71.4,0.0
2024-03-18,35,24,75.2,0.0
2024-03-19,31.2,23.4,78.8,0.0
2024-03-20,37,21.2,69.1,0.0
2024-03-21,37.2,22.2,65.2,2.1
2024-03-22,32,24.6,80.9,29.0
2024-03-23,32.4,23.2,81.3,0.0
2024-03-24,35.8,23.4,77.7,0.0
2024-03-25,38,23.8,68.9,0.0
2024-03-26,36,24.8,76.5,0.0
2024-03-27,38.6,23.6,69.4,0.0
2024-03-28,37.4,22.6,66.2,6.6
2024-03-29,34.8,24,73.2,16.8
2024-03-30,30.8,23.6,81.6,0.2
2024-03-31,34.4,24.8,73.0,0.6
2024-04-01,32.6,24.2,80.1,0.8
