Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-06-01,33.8,S/D,S/D,22.4
2023-06-02,34.2,S/D,S/D,18.4
2023-06-03,33.4,S/D,S/D,S/D
2023-06-04,S/D,S/D,S/D,S/D
2023-06-05,34.2,S/D,S/D,8.9
2023-06-06,32.8,S/D,S/D,15.2
2023-06-07,33.6,S/D,S/D,16.2
2023-06-08,32.8,S/D,S/D,12.7
2023-06-09,34.4,S/D,S/D,21.7
2023-06-10,33.6,S/D,S/D,S/D
2023-06-11,S/D,S/D,S/D,S/D
2023-06-12,33.8,S/D,S/D,20.4
2023-06-13,30.2,S/D,S/D,16.0
2023-06-14,31.4,S/D,S/D,4.6
2023-06-15,22.8,S/D,S/D,0.0
2023-06-16,22.4,S/D,S/D,0.0
2023-06-17,31.2,S/D,S/D,S/D
2023-06-18,S/D,S/D,S/D,S/D
2023-06-19,33.2,S/D,S/D,0.0
2023-06-20,33.8,S/D,S/D,0.0
2023-06-21,34.4,S/D,S/D,0.0
2023-06-22,34.6,S/D,S/D,0.0
2023-06-23,35,S/D,S/D,0.0
2023-06-24,34.2,S/D,S/D,22.5
2023-06-26,34.6,S/D,S/D,36.8
2023-06-27,35.2,S/D,S/D,8.4
2023-06-28,34.4,S/D,S/D,29.9
2023-06-30,34,S/D,S/D,S/D
