Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-05-01,32,20.2,S/D,6.2
2021-05-02,33.6,20.8,S/D,5.4
2021-05-03,34.2,20,S/D,0.0
2021-05-04,34.6,21.8,S/D,0.0
2021-05-05,34,22.2,S/D,0.0
2021-05-06,33.6,20.4,S/D,0.4
2021-05-07,32.4,21.6,S/D,64.2
2021-05-08,31.6,19.8,S/D,6.2
2021-05-09,31.8,19.6,S/D,0.0
2021-05-10,31,20.6,S/D,3.4
2021-05-11,31.8,20.2,S/D,11.7
2021-05-12,32,19.8,S/D,9.0
2021-05-13,S/D,20,S/D,S/D
2021-05-17,30.8,S/D,S/D,3.6
2021-05-18,33,19.8,S/D,3.8
2021-05-19,33.6,20.2,S/D,0.0
2021-05-20,34.2,22.2,S/D,0.0
2021-05-21,34.6,22.8,S/D,5.9
2021-05-22,S/D,21.8,S/D,S/D
2021-05-24,31.4,S/D,S/D,50.0
2021-05-25,32.2,19.6,S/D,0.4
2021-05-26,33.6,20.4,S/D,21.2
2021-05-27,34.2,20.2,S/D,0.0
