Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2024-01-01,S/D,S/D,S/D,S/D
2024-01-02,34.2,S/D,S/D,12.6
2024-01-03,33.6,S/D,S/D,9.7
2024-01-04,34.8,S/D,S/D,0.0
2024-01-05,30.2,S/D,S/D,0.7
2024-01-06,35,S/D,S/D,S/D
2024-01-07,S/D,S/D,S/D,S/D
2024-01-08,34.6,S/D,S/D,14.1
2024-01-09,33.8,S/D,S/D,0.0
2024-01-10,33.2,S/D,S/D,14.0
2024-01-11,34.6,S/D,S/D,21.4
2024-01-12,33.8,S/D,S/D,25.0
2024-01-13,34.2,S/D,S/D,0.0
2024-01-14,34.6,S/D,S/D,4.5
2024-01-15,34.4,S/D,S/D,12.1
2024-01-16,33.6,S/D,S/D,23.4
2024-01-17,31.8,S/D,S/D,68.4
2024-01-18,32.4,S/D,S/D,0.0
2024-01-19,33.6,S/D,S/D,24.0
2024-01-20,33.8,S/D,S/D,0.0
2024-01-21,33.2,S/D,S/D,6.2
2024-01-22,33.6,S/D,S/D,16.4
2024-01-23,33.8,S/D,S/D,0.0
2024-01-24,34.2,S/D,S/D,0.0
2024-01-25,34.6,S/D,S/D,0.0
2024-01-26,34.4,S/D,S/D,0.0
2024-01-27,34.8,S/D,S/D,0.0
2024-01-28,34.2,S/D,S/D,0.8
2024-01-29,35,S/D,S/D,0.0
2024-01-30,34.8,S/D,S/D,18.2
2024-01-31,33.2,S/D,S/D,9.1
2024-02-01,32.8,S/D,S/D,0.0
