Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-06-01,29.6,S/D,S/D,0.0
2022-06-02,34.2,S/D,S/D,0.4
2022-06-03,33.4,S/D,S/D,4.5
2022-06-04,32.6,S/D,S/D,0.0
2022-06-05,34,S/D,S/D,17.3
2022-06-06,33.2,S/D,S/D,4.0
2022-06-07,31.4,S/D,S/D,3.8
2022-06-08,36.6,S/D,S/D,18.5
2022-06-09,35,S/D,S/D,1.0
2022-06-10,33.2,S/D,S/D,25.3
2022-06-11,29.6,S/D,S/D,0.0
2022-06-12,27.4,S/D,S/D,0.0
2022-06-13,28.4,S/D,S/D,0.0
2022-06-14,29.6,S/D,S/D,0.0
2022-06-15,30.4,S/D,S/D,0.0
2022-06-16,32.6,S/D,S/D,0.3
2022-06-17,34.2,S/D,S/D,0.0
2022-06-18,33.4,S/D,S/D,15.8
2022-06-19,34.4,S/D,S/D,5.0
2022-06-20,31.6,S/D,S/D,12.5
2022-06-21,33.4,S/D,S/D,16.8
2022-06-22,31.2,S/D,S/D,20.0
2022-06-23,30.8,S/D,S/D,8.2
2022-06-24,25.6,S/D,S/D,79.0
2022-06-25,31.2,S/D,S/D,9.4
2022-06-26,29.8,S/D,S/D,0.0
