Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-10-02,34.4,S/D,S/D,0.0
2023-10-03,35,S/D,S/D,0.0
2023-10-04,36.2,S/D,S/D,0.0
2023-10-05,34.4,S/D,S/D,0.0
2023-10-06,35.4,S/D,S/D,0.0
2023-10-07,36.2,S/D,S/D,22.6
2023-10-09,35.6,S/D,S/D,2.5
2023-10-10,33.4,S/D,S/D,2.4
2023-10-11,34.2,S/D,S/D,0.0
2023-10-12,36,S/D,S/D,4.2
2023-10-13,33.2,S/D,S/D,0.0
2023-10-14,33,S/D,S/D,0.0
2023-10-16,33.4,S/D,S/D,0.0
2023-10-17,S/D,S/D,S/D,S/D
