Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-08-01,30.2,20,S/D,0.0
2021-08-02,31.6,20.4,S/D,0.0
2021-08-03,30.2,21.4,S/D,0.0
2021-08-04,32.6,21.8,S/D,0.0
2021-08-05,32.8,22.2,S/D,0.0
2021-08-06,33.2,22.4,S/D,0.0
2021-08-07,34,22.8,S/D,8.2
2021-08-08,34.6,23.2,S/D,11.4
2021-08-09,34.8,23.4,S/D,0.0
2021-08-10,34,23.6,S/D,23.0
2021-08-11,33,23.2,S/D,0.0
2021-08-12,29.8,22.8,S/D,0.7
2021-08-13,32.6,20.2,S/D,0.0
2021-08-14,33.4,21.8,S/D,0.0
2021-08-15,34.2,22.2,S/D,0.0
2021-08-16,33.8,22.6,S/D,25.2
2021-08-17,32.8,21.4,S/D,2.5
2021-08-18,30.8,22,S/D,19.3
2021-08-19,32.6,22.4,S/D,0.0
2021-08-20,35.4,22.8,S/D,1.7
2021-08-21,35.8,23,S/D,23.5
2021-08-22,34.2,23.4,S/D,0.4
2021-08-23,36,22.2,S/D,0.0
2021-08-24,36,22.8,S/D,2.7
2021-08-25,35,21.6,S/D,0.0
2021-08-26,36.4,22.8,S/D,0.0
2021-08-27,34.8,23,S/D,4.2
2021-08-28,25,23.4,S/D,6.4
2021-08-29,33.8,22.6,S/D,24.6
2021-08-30,30.8,22.2,S/D,3.4
2021-08-31,S/D,21.6,S/D,S/D
2021-09-01,32.4,20.4,S/D,0.0
