Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2022-02-01,37,19.2,S/D,0.0
2022-02-02,33.6,22.8,S/D,17.2
2022-02-03,29.4,20.6,S/D,0.5
2022-02-04,32.8,18.8,S/D,2.7
2022-02-05,34.6,20.2,S/D,0.5
2022-02-06,33.2,21.4,S/D,45.2
2022-02-07,28.6,20,S/D,14.6
2022-02-08,S/D,19.8,S/D,S/D
2022-02-09,27.6,S/D,S/D,27.2
2022-02-10,34,19.6,S/D,2.2
2022-02-11,34.6,20.2,S/D,0.0
2022-02-12,S/D,21.2,S/D,S/D
2022-02-13,30.4,S/D,S/D,50.0
2022-02-14,31,19.8,S/D,4.4
2022-02-15,33.4,20.6,S/D,10.4
2022-02-16,S/D,20.8,S/D,S/D
2022-02-17,33.4,S/D,S/D,0.0
2022-02-18,S/D,21.2,S/D,S/D
2022-02-20,34.8,S/D,S/D,0.0
2022-02-21,35.2,23,S/D,0.0
2022-02-22,30.6,22.8,S/D,27.8
2022-02-23,S/D,21.4,S/D,S/D
2022-02-24,30.4,S/D,S/D,32.2
2022-02-25,S/D,20,S/D,S/D
2022-02-27,30.2,S/D,S/D,10.2
2022-02-28,32.6,19.8,S/D,1.2
2022-03-01,34.6,20.2,S/D,0.4
