Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2021-10-01,34,21.6,S/D,0.0
2021-10-02,35.2,22,S/D,0.0
2021-10-03,35.6,22.2,S/D,0.0
2021-10-04,32.2,23,S/D,12.0
2021-10-05,31.8,21.4,S/D,9.0
2021-10-06,34.2,20.2,S/D,60.0
2021-10-07,33.2,22.2,S/D,35.8
2021-10-08,36,22.6,S/D,0.0
2021-10-09,35.4,23.2,S/D,0.0
2021-10-10,36.4,23.6,S/D,0.0
2021-10-11,33.4,22.6,S/D,0.0
2021-10-12,33.6,22.4,S/D,0.0
2021-10-13,33.4,22.8,S/D,0.0
2021-10-14,36.2,23.2,S/D,0.3
2021-10-15,36.2,23.6,S/D,68.2
2021-10-16,32.4,20,S/D,4.2
2021-10-17,33.6,21.2,S/D,0.0
2021-10-18,34,20.8,S/D,3.5
2021-10-19,32.2,20.2,S/D,15.2
2021-10-20,32.6,20.6,S/D,0.0
2021-10-21,33.8,20,S/D,0.0
2021-10-22,35.4,21.4,S/D,2.0
2021-10-23,33.8,22.2,S/D,0.5
2021-10-24,34.6,23.4,S/D,0.0
2021-10-25,36.2,23.8,S/D,25.5
2021-10-26,28.4,21.2,S/D,0.5
2021-10-27,29.8,20.6,S/D,0.0
2021-10-28,S/D,20.2,S/D,S/D
2021-11-01,34.8,20,S/D,0.4
