Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2025-12-01,34,23.4,76.3,27.8
2025-12-02,31.4,23.2,87.6,44.0
2025-12-03,32.4,23,82.0,2.0
2025-12-04,27.6,22.8,95.0,1.6
2025-12-05,28.2,22,91.6,5.0
2025-12-06,30.2,21.4,83.3,0.7
2025-12-07,32,23,83.4,2.4
2025-12-08,32,23,86.7,0.0
2025-12-09,26.2,22.6,95.7,6.8
2025-12-10,32,21.4,88.2,0.2
2025-12-11,32.4,23,86.4,0.0
2025-12-12,32,23,89.0,22.2
2025-12-13,32.4,22.8,88.5,0.0
2025-12-14,34,22.4,73.1,0.5
2025-12-15,33.8,24,77.5,0.0
2025-12-16,34,23.8,75.6,79.0
2025-12-17,25.2,19.6,96.0,0.0
2025-12-18,31.8,20.2,88.1,1.5
2025-12-19,31.6,22,82.9,1.5
2025-12-20,33.2,24,80.5,0.0
2025-12-21,34.6,24.4,72.9,0.0
2025-12-22,33.6,24,77.7,0.8
2025-12-23,35,24.6,73.5,5.0
2025-12-24,33.6,24.8,84.0,26.0
2025-12-25,28.6,23,90.3,34.6
2025-12-26,24.2,21.6,93.9,13.6
2025-12-27,29,21,89.8,4.2
2025-12-28,32,20.6,86.7,0.0
2025-12-29,34.8,21.8,75.3,0.0
2025-12-30,35.4,23,73.8,0.0
2025-12-31,34,23,76.4,0.0
