Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-06-01,27,21.2,93.2,0.0
2023-06-02,31.4,19.4,87.9,0.0
2023-06-03,31,19.6,86.9,0.0
2023-06-04,32.8,22,81.7,0.0
2023-06-05,32.2,21.4,76.7,0.0
2023-06-06,30.6,22.2,89.1,0.0
2023-06-07,31,22.4,82.9,0.0
2023-06-08,32.8,21.8,76.7,0.0
2023-06-09,33,22.2,75.1,0.0
2023-06-10,32,22,79.5,0.0
2023-06-11,31.8,22.4,86.3,1.0
2023-06-12,32,22,85.0,5.2
2023-06-13,15,15,100.0,23.7
2023-06-14,14,9,98.5,0.0
2023-06-15,21.4,12.2,80.2,0.0
2023-06-16,26,12.8,86.6,0.0
2023-06-17,27.6,13.8,95.4,0.0
2023-06-18,28.4,14.6,75.7,0.0
2023-06-19,30.2,14,84.4,0.0
2023-06-20,30,16,84.3,0.0
2023-06-21,32,18,81.5,0.0
2023-06-22,32.8,19,80.6,0.0
2023-06-23,33.4,19.6,73.3,0.0
2023-06-24,33.2,20.2,74.0,0.0
2023-06-25,33.6,20.8,78.9,0.0
2023-06-26,33.8,20.4,81.7,0.0
2023-06-27,33,20,82.8,0.0
2023-06-28,32.4,20.2,85.1,0.0
2023-06-29,31.8,19,83.8,0.0
2023-06-30,31.6,19,86.0,0.0
2023-07-01,31,19,88.5,0.0
