Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2023-03-01,34.6,23,81.2,0.0
2023-03-02,35.2,23.4,78.9,0.0
2023-03-03,34,23.2,80.5,0.0
2023-03-04,31,24,88.0,70.0
2023-03-05,32,23.8,87.2,2.2
2023-03-06,32.6,23.8,79.3,0.0
2023-03-07,33,22.8,75.5,0.0
2023-03-08,34.2,23.2,73.4,0.0
2023-03-09,31.6,24.2,86.1,68.8
2023-03-10,32.4,23.4,86.4,38.0
2023-03-11,29,23,91.0,1.2
2023-03-12,32,23.6,83.9,1.0
2023-03-13,30.2,23,87.4,0.0
2023-03-14,31.2,23,79.2,14.2
2023-03-15,32.2,22.8,79.4,0.0
2023-03-16,32,23,85.1,45.5
2023-03-17,32.4,23,84.5,1.2
2023-03-18,35,23.2,76.5,2.0
2023-03-19,32.6,21.4,83.1,0.0
2023-03-20,28.2,23,88.2,0.0
2023-03-21,33.2,23,79.1,2.0
2023-03-22,31,22,84.5,69.5
2023-03-23,27.4,21.4,90.3,34.5
2023-03-24,24.8,22.4,96.7,77.6
2023-03-25,32.6,22,84.2,0.8
2023-03-26,27.4,23.6,95.1,18.0
2023-03-27,30.4,22,87.7,0.0
2023-03-28,33,21.6,84.0,0.0
2023-03-29,31.8,22.2,85.4,0.0
2023-03-30,33,23.2,85.3,0.0
2023-03-31,31.2,23.4,94.6,34.5
2023-04-01,30,22.4,94.9,4.9
