Fuente: SENAMHI / DRD * Datos sin control de calidad. * El uso de estos datos será de entera responsabilidad del usuario.,Leyenda: * S/D = Sin Datos. * T = Trazas (Precipitación < 0.1 mm/día).
FECHA,TEMPERATURA_MAX,TEMPERATURA_MIN,HUMEDAD_RELATIVA,PRECIPITACION_TOTAL
2026-01-01,33,24,79.1,0.5
2026-01-02,33.6,23.2,80.8,0.0
2026-01-03,35,22.4,73.1,0.0
2026-01-04,36,23.6,80.0,29.0
2026-01-05,31.6,22.2,90.4,21.4
2026-01-06,33.2,23,84.0,0.0
2026-01-07,34,22,78.9,2.5
2026-01-08,33,23.6,77.1,0.0
2026-01-09,31,23,86.6,1.6
2026-01-10,32,23.8,85.1,1.0
2026-01-11,31.6,23,89.5,79.5
2026-01-12,29,22.6,90.6,7.2
2026-01-13,32.4,21.8,90.1,35.6
2026-01-14,34,23,89.4,0.6
2026-01-15,31.2,23.4,85.2,6.6
2026-01-16,33,24,87.3,28.6
2026-01-17,31,23,88.1,3.2
2026-01-18,33.6,23.6,83.2,0.0
2026-01-19,32.8,23,88.3,14.5
2026-01-20,30,23.2,92.9,3.1
2026-01-21,29.6,23,92.9,3.0
2026-01-22,34,23.4,81.9,0.0
2026-01-23,31,23.4,91.7,47.6
2026-01-24,35.4,24.6,79.9,0.0
2026-01-25,31.2,24,89.5,1.6
2026-01-26,33.2,23.6,80.8,0.0
2026-01-27,28.8,22,90.7,55.2
2026-01-28,31.2,21.4,87.1,1.2
2026-01-29,32.4,23.4,88.8,0.1
2026-01-30,34.2,23.2,84.9,6.3
2026-01-31,34.6,23.8,79.4,0.0
2026-02-01,32.2,24,82.9,1.2
